Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Tracção,Emissões CO2,Consumo Urbano,Consumo Extra Urbano,Condição,Preco,ID Anuncio,Data Anuncio,Link,Valor Fixo,Aceita retoma,Possibilidade de financiamento,Tipo de cor,Classe do veículo,Garantia de Stand (incl. no preço),Registo(s),Origem,Não fumador,2º Chave,Inspecção válida até,Livro de Revisões completo,Sub-modelo,IUC,IVA Discriminado,Filtro de partículas,Autonomia,Bateria,Gancho de Reboque,Consumo,Capacidade da bateria,Autonomia Máxima,Consumo Combinado,Garantia de Fábrica até,ou até,Site,Portugal,Data
Profissional,Peugeot,208,1.2 PureTech Allure Pack EAT8,Gasolina,Julho,2023,50 km,1 199 cm3,101 cv,Utilitário,Vermelho,Automática,8,5,5,,,,,Usados,25 500        EUR,8090343993,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-2-puretech-allure-pack-eat8-ID8Pvg3f.html,Sim,Sim,Sim,Metalizado,Classe 1,36 Meses,,Nacional,Sim,Sim,,,,"108,32 €",,,,,,,,,,01/01/0001,,StandVirtual,Yes,2023-09-30
Profissional,Ford,Puma,1.0 EcoBoost MHEV ST-Line X,Gasolina,Janeiro,2023,50 km,998 cm3,155 cv,SUV / TT,Vermelho,Manual,6,5,,Tracção dianteira,,"5,10 l/100km",,Usados,28 900        EUR,8089496953,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/ford-puma-1-0-ecoboost-mhev-st-line-x-ID8PsHHj.html,Sim,Sim,Sim,Metalizado,Classe 1,36 Meses,,Nacional,Sim,Sim,,,,"108,32 €",,,,,,,,,,20/01/2030,,StandVirtual,Yes,2023-09-30
Profissional,Fiat,500,1.0 Hybrid,Gasolina,Julho,2023,50 km,999 cm3,70 cv,Citadino,Cinzento,Manual,6,3,4,,,,,Usados,19 250        EUR,8090352700,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/fiat-500-1-0-hybrid-ID8PvijG.html,Sim,Sim,Sim,Metalizado,Classe 1,36 Meses,,Nacional,Sim,Sim,,,,"108,32 €",,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Citroën,C3 Aircross,1.2 PureTech C-Series,Gasolina,Janeiro,2023,50 km,1 199 cm3,110 cv,SUV / TT,Cinzento,Manual,6,5,5,,,,,Usados,22 400        EUR,8088784625,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/citron-c3-aircross-1-2-puretech-c-series-ID8PpIo9.html,Sim,Sim,Sim,,Classe 1,36 Meses,1,Nacional,Sim,Sim,,,,"108,32 €",,,,,,,,,,01/01/0001,,StandVirtual,Yes,2023-09-30
Profissional,Citroën,C3 Aircross,1.2 PureTech C-Series EAT6,Gasolina,Janeiro,2023,50 km,1 199 cm3,130 cv,SUV / TT,Cinzento,Automática,6,5,5,,,,,Usados,26 250        EUR,8088784624,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/citron-c3-aircross-1-2-puretech-c-series-eat6-ID8PpIo8.html,Sim,Sim,Sim,Metalizado,Classe 1,36 Meses,1,Nacional,Sim,Sim,,,,"108,32 €",,,,,,,,,,01/01/0001,,StandVirtual,Yes,2023-09-30
Profissional,Ford,Puma,1.0 EcoBoost MHEV ST-Line X,Gasolina,Janeiro,2023,50 km,998 cm3,155 cv,SUV / TT,Cinzento,Manual,6,5,5,Tracção dianteira,,"5,10 l/100km",,Usados,28 700        EUR,8089498820,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/ford-puma-1-0-ecoboost-mhev-st-line-x-ID8PsIbq.html,Sim,Sim,Sim,Metalizado,Classe 1,36 Meses,,Nacional,Sim,Sim,,,,"108,32 €",,,,,,,,,,28/01/2030,,StandVirtual,Yes,2023-09-30
Profissional,Toyota,Yaris,1.0 VVT-i Comfort,Gasolina,Setembro,2019,34 610 km,998 cm3,69 cv,Citadino,Cinzento,Manual,5,5,5,Tracção dianteira,99 g/km,"5,20 l/100km","3,80 l/100km",Usados,15 900        EUR,8090679736,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/toyota-yaris-1-0-vvt-i-comfort-ID8PxFos.html,,,,Metalizado,Classe 1,24 Meses,1,Nacional,Sim,Sim,19/09/2025,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,320,d Touring Navigation,Diesel,Novembro,2012,188 000 km,1 995 cm3,184 cv,Carrinha,Branco,Manual,6,5,5,,125 g/km,,,Usados,16 950        EUR,8089373172,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-320-d-touring-navigation-ID8PsbuQ.html,Sim,Sim,Sim,,Classe 1,18 Meses,1,Importado,Sim,Sim,,,Série 3,271 €,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Hyundai,Kauai,1.0 T-GDi Premium Pele/Tec Lima+Nav+Vision,Gasolina,Dezembro,2017,113 000 km,998 cm3,120 cv,Citadino,Verde,Manual,,5,5,,,,,Usados,16 999        EUR,8090413773,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/hyundai-kauai-1-0-t-gdi-premium-pele-tec-lima-nav-vision-ID8PvycJ.html,,Sim,,,,18 Meses,,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Fiat,Tipo Station Wagon,1.3 M-Jet Lounge,Diesel,Junho,2019,72 000 km,1 248 cm3,95 cv,Carrinha,Branco,Manual,5,5,5,Tracção dianteira,,,,Usados,15 250        EUR,8090488537,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/fiat-tipo-station-wagon-1-3-m-jet-lounge-ID8PvREB.html,,Sim,Sim,,Classe 1,18 Meses,1,Nacional,Sim,Sim,,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Nissan,Qashqai,1.5 dCi N-Connecta,Diesel,Julho,2018,98 000 km,1 461 cm3,110 cv,SUV / TT,Branco,Manual,,5,5,,,,,Usados,22 450        EUR,8090730556,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-dci-n-connecta-ID8PxSC8.html,Sim,Sim,Sim,Metalizado,,18 Meses,,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,i3,,Eléctrico,Abril,2021,41 000 km,,170 cv,Citadino,Preto,Automática,,5,4,,,,,Usados,29 850        EUR,8090709118,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-i3-ID8PxN2m.html,,Sim,Sim,Metalizado,Classe 1,18 Meses,,Importado,Sim,Sim,,Sim,Série i,,,,,Própria,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,SEAT,Leon,SC 2.0 TSI S&S Cupra 290,Gasolina,Fevereiro,2016,55 000 km,1 984 cm3,290 cv,Utilitário,Cinzento,Manual,6,3,5,Tracção dianteira,156 g/km,,,Usados,27 990        EUR,8090051305,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/seat-leon-sc-2-0-tsi-s-s-cupra-290-ID8Pw1Ut.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,,,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Particular,Mercedes-Benz,A 220,d AMG Line Aut.,Diesel,Fevereiro,2020,61 000 km,1 950 cm3,190 cv,Utilitário,Preto,Automática,8,5,5,Tracção dianteira,132 g/km,"5,30 l/100km","3,80 l/100km",Usados,38 900        EUR,8090120690,27 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-220-d-amg-line-aut-ID8PwjXA.html,,,,Metalizado,Classe 1,,1,Nacional,Sim,Sim,,Sim,Classe A,224 €,,,,,,,,600 km,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,530,,Híbrido (Gasolina),Dezembro,2018,39 416 km,1 998 cm3,252 cv,Sedan,Cinzento,Automática,,5,5,,44 g/km,,,Usados,36 450        EUR,8090642514,27 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-530-ID8PxwI6.html,Sim,Sim,,,,24 Meses,,Nacional,,,,,Série 5,,Sim,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,GLC 350,e Exclusive 4-Matic,Híbrido (Gasolina),Janeiro,2018,119 225 km,1 991 cm3,320 cv,SUV / TT,Azul,Automática,,5,5,Integral,,,,Usados,38 990        EUR,8090595078,29 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-350-e-exclusive-4-matic-ID8Pxjn0.html,Sim,Sim,Sim,Metalizado,,18 Meses,1,Nacional,Sim,Sim,,Sim,Classe GLC,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 250,e AMG Line,Híbrido (Gasolina),Novembro,2020,40 000 km,1 332 cm3,218 cv,Utilitário,Preto,Automática,8,5,5,Tracção dianteira,23 g/km,,,Usados,33 950        EUR,8090305872,24 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-e-amg-line-ID8Pv68o.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,1,,Sim,Sim,,Sim,Classe A,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,SEAT,Alhambra,2.0 TDi Xcellence DSG,Diesel,Março,2019,105 000 km,1 968 cm3,150 cv,Monovolume,Azul,Automática,6,5,7,Tracção dianteira,135 g/km,,,Usados,30 980        EUR,8089832005,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/seat-alhambra-2-0-tdi-xcellence-dsg-ID8Pu6Rn.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,1,Nacional,Sim,Sim,30/03/2025,,,271 €,Sim,,,,,,,1 000 km,,,,StandVirtual,Yes,2023-09-30
Profissional,Volvo,XC 40,2.0 D3 R-Design Geartronic,Diesel,Fevereiro,2020,180 000 km,1 969 cm3,150 cv,SUV / TT,Preto,Automática,8,5,5,Tracção dianteira,131 g/km,"5,90 l/100km",,Usados,31 950        EUR,8089510257,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-xc-40-2-0-d3-r-design-geartronic-ID8PsL9T.html,,,Sim,Metalizado,,18 Meses,1,Importado,,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,E 220,D AMG Line,Diesel,Abril,2018,85 000 km,1 950 cm3,194 cv,Carrinha,Preto,Automática,,5,5,,,,,Usados,43 450        EUR,8088137579,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-amg-line-ID8Pn03W.html,Sim,Sim,Sim,,,18 Meses,,,Sim,Sim,,,Classe E,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Volvo,V60,2.0 D3 Momentum,Diesel,Abril,2019,100 000 km,1 969 cm3,150 cv,Carrinha,Preto,Manual,,5,5,,,,,Usados,33 750        EUR,8085589300,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-v60-2-0-d3-momentum-ID8Pcj8E.html,Sim,,Sim,Metalizado,,36 Meses,,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,C 220,d Aut.,Diesel,Agosto,2017,114 031 km,2 143 cm3,170 cv,Coupé,Branco,Automática,9,3,4,Tracção traseira,106 g/km,"4,70 l/100km","3,70 l/100km",Usados,32 999        EUR,8090532200,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-aut-ID8Px30Q.html,,,,,Classe 1,18 Meses,,Importado,Sim,Sim,,,Classe C,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,VW,T-Roc,2.0 TDI Style,Diesel,Fevereiro,2022,51 650 km,1 968 cm3,115 cv,SUV / TT,Cinzento,Manual,,5,5,,,,,Usados,31 990        EUR,8089918991,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-t-roc-2-0-tdi-style-ID8Putun.html,Sim,,,,,36 Meses,,Nacional,,,,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,MINI,Cooper,SD Auto Desportiva,Diesel,Maio,2019,64 000 km,1 995 cm3,170 cv,Citadino,Verde,Automática,8,5,5,Tracção dianteira,,"4,70 l/100km",,Usados,31 950        EUR,8089091392,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-cooper-sd-auto-desportiva-ID8Pr0c0.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,1,Nacional,Sim,Sim,,Sim,,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Cupra,Formentor,2.0 TDI,Diesel,Janeiro,2022,50 850 km,1 968 cm3,150 cv,SUV / TT,Preto,Manual,,5,5,,,,,Usados,32 990        EUR,8090047048,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/cupra-formentor-2-0-tdi-ID8Pw0NO.html,Sim,,,,,36 Meses,,Nacional,,,,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Audi,A3 Sportback,30 TDI S line S tronic,Diesel,Março,2023,16 000 km,1 968 cm3,116 cv,Sedan,Cinzento,Automática,,5,5,,,,,Usados,32 990        EUR,8090581324,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/audi-a3-sportback-30-tdi-s-line-s-tronic-ID8PxfNa.html,Sim,,,,,36 Meses,,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,DS,DS4,1.2 PureTech Performance Line EAT8,Gasolina,Abril,2023,2 980 km,1 199 cm3,130 cv,Utilitário,Cinzento,Automática,7,5,5,,,,,Usados,37 950        EUR,8090677836,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/ds-ds4-1-2-puretech-performance-line-eat8-ID8PxETO.html,Sim,Sim,Sim,,Classe 1,36 Meses,1,Nacional,,Sim,,,,,,,,,,,,,,01/01/0001,,StandVirtual,Yes,2023-09-30
Profissional,BMW,320,d Touring Line Sport Auto,Diesel,Maio,2020,120 000 km,1 995 cm3,190 cv,Carrinha,Azul,Automática,,5,5,,,,,Usados,35 900        EUR,8090481477,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-320-d-touring-line-sport-auto-ID8PvPOJ.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,,,Sim,Sim,,,Série 3,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,C 220,d Aut.,Diesel,Outubro,2016,97 864 km,2 143 cm3,170 cv,Cabrio,Azul,Automática,,2,4,Tracção traseira,,,,Usados,33 490        EUR,8089390086,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-aut-ID8PsfTE.html,Sim,,Sim,,Classe 1,18 Meses,,Importado,Sim,,,,Classe C,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,X6,40 d xDrive,Diesel,Maio,2012,47 697 km,2 993 cm3,306 cv,SUV / TT,Branco,Automática,,5,5,,,,,Usados,41 900        EUR,8088736215,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x6-40-d-xdrive-ID8PpwNl.html,Sim,Sim,Sim,,,18 Meses,1,Importado,Sim,Sim,,,Série X,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,VW,Golf,2.0 TSi GTi DSG Performance,Gasolina,Julho,2015,124 001 km,1 984 cm3,230 cv,Utilitário,Cinzento,Automática,6,3,5,,,,,Usados,33 990        EUR,8089249052,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-golf-2-0-tsi-gti-dsg-performance-ID8PrFcU.html,Sim,Sim,Sim,,Classe 1,18 Meses,1,Importado,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Tesla,Model S,P85D,Eléctrico,Setembro,2015,150 000 km,,700 cv,Sedan,Preto,Automática,,5,5,,,,,Usados,38 950        EUR,8088859645,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/tesla-model-s-p85d-ID8Pq1U9.html,,Sim,Sim,,Classe 1,18 Meses,,,Sim,Sim,01/09/2024,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Tesla,Model 3,Long-Range Dual Motor AWD,Eléctrico,Julho,2019,107 000 km,,351 cv,Sedan,Cinzento,Automática,,4,5,,,,,Usados,36 950        EUR,8090567978,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/tesla-model-3-long-range-dual-motor-awd-ID8PxcjU.html,,Sim,Sim,,Classe 1,18 Meses,,,Sim,Sim,01/07/2025,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,520,d Pack M Auto,Diesel,Outubro,2017,168 500 km,1 995 cm3,190 cv,Carrinha,Cinzento,Automática,8,5,5,,,,,Usados,35 450        EUR,8089930570,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-pack-m-auto-ID8Puvw8.html,,Sim,Sim,,Classe 1,18 Meses,,,Sim,Sim,01/10/2023,Sim,Série 5,224 €,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 180,d Style Aut.,Diesel,Junho,2022,2 500 km,1 950 cm3,116 cv,Utilitário,Preto,Automática,,5,,,,"5,30 l/100km",,Usados,35 980        EUR,8088771367,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-style-aut-ID8PpEVj.html,,Sim,Sim,,,36 Meses,,Nacional,,,,,Classe A,,,,,,,,,,,01/06/2025,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Janeiro,2020,159 200 km,1 461 cm3,116 cv,Utilitário,Cinzento,Automática,7,5,5,Tracção dianteira,,,,Usados,32 900        EUR,8090326034,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PvbnA.html,Sim,Sim,,Metalizado,Classe 1,24 Meses,1,,Sim,Sim,31/01/2024,Sim,Classe A,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,X5,40e xDrive,Híbrido (Gasolina),Abril,2018,97 000 km,1 997 cm3,313 cv,SUV / TT,Preto,Automática,,5,5,,,,,Usados,38 750        EUR,8090730585,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x5-40e-xdrive-ID8PxSCB.html,Sim,Sim,Sim,,,18 Meses,1,Nacional,Sim,,,Sim,Série X,"235,26 €",Sim,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,520,d Line Luxury Auto,Diesel,Junho,2019,69 998 km,1 995 cm3,190 cv,Carrinha,Azul,Automática,,5,5,,,,,Usados,37 500        EUR,8090223508,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-line-luxury-auto-ID8PwKHV.html,Sim,,,,Classe 1,18 Meses,,Nacional,,,,,Série 5,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,420 Gran Coupé,d Advantage Auto,Diesel,Abril,2019,129 980 km,1 995 cm3,190 cv,Sedan,Cinzento,Automática,,5,5,,,,,Usados,30 900        EUR,8089946892,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-advantage-auto-ID8PuAKo.html,Sim,,,,Classe 1,18 Meses,,Nacional,,,,,Série 4,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,C 220,D AMG Line,Diesel,Dezembro,2018,136 872 km,1 950 cm3,194 cv,Sedan,Branco,Automática,,4,5,,,,,Usados,35 900        EUR,8090656616,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-amg-line-ID8Pxzny.html,Sim,,,,Classe 1,18 Meses,,Nacional,Sim,,,,Classe C,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Volvo,XC 60,2.0 D4 R-Design Geartronic,Diesel,Setembro,2019,69 986 km,1 969 cm3,190 cv,SUV / TT,Cinzento,Automática,,5,5,,,,,Usados,44 900        EUR,8090568726,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-xc-60-2-0-d4-r-design-geartronic-ID8PxcwY.html,Sim,,,,,18 Meses,,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Tesla,Model 3,Long-Range Dual Motor AWD,Eléctrico,Dezembro,2019,60 000 km,,351 cv,Sedan,Preto,Automática,,4,5,,,,,Usados,37 990        EUR,8086815127,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/tesla-model-3-long-range-dual-motor-awd-ID8Phs23.html,,Sim,Sim,,Classe 1,18 Meses,1,,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,420 Gran Coupé,d Line Sport Auto,Diesel,Janeiro,2019,67 040 km,1 995 cm3,190 cv,Sedan,Branco,Automática,,5,5,,,,,Usados,32 900        EUR,8090487607,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-line-sport-auto-ID8PvRpB.html,Sim,,,,Classe 1,18 Meses,,Nacional,Sim,,,,Série 4,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,630 Gran Turismo,d Line Luxury,Diesel,Abril,2018,143 338 km,2 993 cm3,265 cv,Sedan,Cinzento,Automática,,5,5,,,,,Usados,39 900        EUR,8090616167,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-630-gran-turismo-d-line-luxury-ID8PxoR9.html,Sim,,,,Classe 1,18 Meses,,Nacional,,,,,Série 6,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Volvo,XC 40,2.0 D3 Momentum,Diesel,Abril,2019,59 489 km,1 969 cm3,150 cv,SUV / TT,Cinzento,Manual,,5,5,,,,,Usados,31 990        EUR,8089437974,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-xc-40-2-0-d3-momentum-ID8Pssm2.html,,Sim,Sim,,Classe 1,18 Meses,1,Nacional,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Volvo,XC 40,1.5 T2 Momentum,Gasolina,Abril,2021,36 694 km,1 477 cm3,129 cv,SUV / TT,Preto,Manual,6,5,5,,,,,Usados,31 490        EUR,8090076128,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-xc-40-1-5-t2-momentum-ID8Pw8mQ.html,,Sim,Sim,Metalizado,Classe 1,18 Meses,1,Nacional,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Julho,2021,39 178 km,1 950 cm3,116 cv,Citadino,Branco,Automática,,5,5,,132 g/km,,,Usados,36 900        EUR,8087630742,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PkSd8.html,Sim,Sim,,Metalizado,,36 Meses,,Nacional,Sim,,,Sim,Classe A,"235,26 €",,,,,,,,,,01/07/2023,,StandVirtual,Yes,2023-09-30
Profissional,Hyundai,Tucson,1.6 CRDi Vanguard DCT,Diesel,Fevereiro,2022,15 644 km,1 598 cm3,136 cv,SUV / TT,Branco,Automática,,5,5,,146 g/km,,,Usados,37 500        EUR,8089652823,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/hyundai-tucson-1-6-crdi-vanguard-dct-ID8Ptmfl.html,Sim,Sim,Sim,Metalizado,,36 Meses,,Nacional,Sim,,,,,"190,41 €",,,,,,,,,,23/02/2027,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,E 220,D Avantgarde,Diesel,Julho,2016,147 316 km,1 950 cm3,194 cv,Citadino,Preto,Automática,,4,5,,102 g/km,,,Usados,31 900        EUR,8088398273,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-avantgarde-ID8Po5SF.html,Sim,Sim,,Metalizado,,18 Meses,,Nacional,Sim,,,,Classe E,"226,98 €",,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Porsche,Cayenne,II Platinum Edition,Diesel,Novembro,2012,149 000 km,2 967 cm3,245 cv,SUV / TT,Cinzento,Automática,,5,5,Integral,,"8,40 l/100km",,Usados,34 500        EUR,8089334376,26 Setembro 2023,https://www.standvirtual.com/carros/anuncio/porsche-cayenne-ii-platinum-edition-ID8Ps1p6.html,,Sim,Sim,Mate,,18 Meses,,,Sim,Sim,01/11/2024,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Citroën,C5 Aircross,1.5 BlueHDi Feel Pack,Diesel,Março,2021,27 800 km,1 499 cm3,130 cv,SUV / TT,Preto,Manual,,5,5,,106 g/km,"4,60 l/100km","3,80 l/100km",Usados,30 750        EUR,8090038402,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/citron-c5-aircross-1-5-bluehdi-feel-pack-ID8PuYym.html,,,,,,36 Meses,1,Nacional,,,,,,,,,,,,,,,"4,10 l/100km",,,StandVirtual,Yes,2023-09-30
Profissional,Citroën,e-C4,Feel Pack,Eléctrico,Agosto,2022,10 000 km,,136 cv,Utilitário,Preto,Automática,8,5,5,Tracção dianteira,,,,Usados,34 900        EUR,8088320291,28 Setembro 2023,https://www.standvirtual.com/carros/anuncio/citron-e-c4-feel-pack-ID8PnLAT.html,Sim,Sim,Sim,Metalizado,Classe 1,36 Meses,,Nacional,,Sim,,,,,,,,Própria,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 250,e AMG Line,Híbrido (Gasolina),Outubro,2020,100 000 km,1 332 cm3,218 cv,Utilitário,Preto,Automática,,5,5,,,,,Usados,31 500        EUR,8090274415,29 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-e-amg-line-ID8PwXX1.html,,Sim,Sim,Metalizado,,18 Meses,,Nacional,Sim,Sim,01/10/2024,Sim,Classe A,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,520,d Pack M Auto,Diesel,Novembro,2017,153 000 km,1 995 cm3,190 cv,Carrinha,Branco,Automática,8,5,5,,,,,Usados,38 950        EUR,8090411196,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-pack-m-auto-ID8Pvxxa.html,,Sim,Sim,,Classe 1,18 Meses,,,Sim,Sim,01/11/2023,Sim,Série 5,244 €,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Volvo,XC 90,2.0 D5 R-Design AWD,Diesel,Novembro,2015,212 000 km,1 969 cm3,225 cv,SUV / TT,Branco,Automática,,5,5,,,,,Usados,32 750        EUR,8090567717,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-xc-90-2-0-d5-r-design-awd-ID8PxcfH.html,Sim,Sim,Sim,,,18 Meses,,,,Sim,,Sim,,"271,56 €",,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,VW,Golf,2.0 TSI GTI DSG Performance,Gasolina,Agosto,2018,29 000 km,1 984 cm3,245 cv,Coupé,Cinzento,Automática,,3,5,,,,,Usados,35 450        EUR,8088858282,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-golf-2-0-tsi-gti-dsg-performance-ID8Pq1ya.html,,Sim,Sim,,Classe 1,18 Meses,,,Sim,Sim,01/08/2024,Sim,,204 €,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
